,estimated_frequency
Strep_C147621,0.014285714285714285
Strep_C147622,0.007142857142857143
Strep_C147623,0.007142857142857143
Strep_C147624,0.007142857142857143
Strep_C147625,0.007142857142857143
Strep_C147626,0.007142857142857143
Strep_C147627,0.03571428571428571
Strep_C147628,0.007142857142857143
Strep_C147629,0.02142857142857143
Strep_C14762,0.014285714285714285
Strep_C147630,0.05
Strep_C147631,0.007142857142857143
Strep_C147632,0.014285714285714285
Strep_C147633,0.007142857142857143
Strep_C147634,0.007142857142857143
Strep_C147635,0.007142857142857143
Strep_C147636,0.02142857142857143
Strep_C147637,0.007142857142857143
Strep_C147638,0.007142857142857143
Strep_C147639,0.014285714285714285
Strep_C14763,0.007142857142857143
Strep_C147640,0.007142857142857143
Strep_C147641,0.014285714285714285
Strep_C147642,0.007142857142857143
Strep_C147643,0.014285714285714285
Strep_C147644,0.007142857142857143
Strep_C147645,0.007142857142857143
Strep_C147646,0.007142857142857143
Strep_C147647,0.007142857142857143
Strep_C147648,0.007142857142857143
Strep_C147649,0.007142857142857143
Strep_C14764,0.007142857142857143
Strep_C147650,0.05
Strep_C147651,0.007142857142857143
Strep_C147652,0.014285714285714285
Strep_C147653,0.007142857142857143
Strep_C147654,0.014285714285714285
Strep_C147655,0.007142857142857143
Strep_C147656,0.007142857142857143
Strep_C147657,0.007142857142857143
Strep_C147658,0.007142857142857143
Strep_C147659,0.007142857142857143
Strep_C14765,0.09285714285714286
Strep_C147660,0.07142857142857142
Strep_C147661,0.007142857142857143
Strep_C147662,0.03571428571428571
Strep_C147663,0.19439417977629686
Strep_C147664,0.007142857142857143
Strep_C147665,0.007142857142857143
Strep_C147666,0.007142857142857143
Strep_C147667,0.007142857142857143
Strep_C147668,0.05
Strep_C147669,0.007142857142857143
Strep_C14766,0.007142857142857143
Strep_C147670,0.007142857142857143
Strep_C147671,0.007142857142857143
Strep_C147672,0.014285714285714285
Strep_C147673,0.007142857142857143
Strep_C147674,0.014285714285714285
Strep_C147675,0.007142857142857143
Strep_C147676,0.007142857142857143
Strep_C147677,0.014285714285714285
Strep_C147678,0.05714285714285714
Strep_C147679,0.007142857142857143
Strep_C14767,0.007142857142857143
Strep_C147680,0.007142857142857143
Strep_C147681,0.007142857142857143
Strep_C147682,0.007142857142857143
Strep_C147683,0.007142857142857143
Strep_C147684,0.007142857142857143
Strep_C147685,0.007142857142857143
Strep_C147686,0.007142857142857143
Strep_C147687,0.007142857142857143
Strep_C147688,0.007142857142857143
Strep_C147689,0.007142857142857143
Strep_C14768,0.014285714285714285
Strep_C147690,0.007142857142857143
Strep_C147691,0.007142857142857143
Strep_C147692,0.007142857142857143
Strep_C147693,0.007142857142857143
Strep_C147694,0.007142857142857143
Strep_C147695,0.007142857142857143
Strep_C147696,0.007142857142857143
Strep_C147697,0.02142857142857143
Strep_C147698,0.007142857142857143
Strep_C147699,0.007142857142857143
Strep_C14769,0.007142857142857143
Strep_C1476,0.007142857142857143
Strep_C147700,0.014285714285714285
Strep_C147701,0.007142857142857143
Strep_C147702,0.007142857142857143
Strep_C147703,0.007142857142857143
Strep_C147704,0.04285714285714286
Strep_C147705,0.05714285714285714
Strep_C147706,0.007142857142857143
Strep_C147707,0.007142857142857143
Strep_C147708,0.007142857142857143
Strep_C147709,0.007142857142857143
Strep_C14770,0.007142857142857143
Strep_C147710,0.007142857142857143
Strep_C147711,0.007142857142857143
Strep_C147712,0.007142857142857143
Strep_C147713,0.007142857142857143
Strep_C147714,0.007142857142857143
Strep_C147715,0.007142857142857143
Strep_C147716,0.014285714285714285
Strep_C147717,0.007142857142857143
Strep_C147718,0.014285714285714285
Strep_C147719,0.007142857142857143
Strep_C14771,0.007142857142857143
Strep_C147720,0.08571428571428572
Strep_C147721,0.007142857142857143
Strep_C147722,0.007142857142857143
Strep_C147723,0.007142857142857143
Strep_C147724,0.007142857142857143
Strep_C147725,0.007142857142857143
Strep_C147726,0.014285714285714285
Strep_C147727,0.007142857142857143
Strep_C147728,0.007142857142857143
Strep_C147729,0.08571428571428572
Strep_C14772,0.007142857142857143
Strep_C147730,0.05
Strep_C147731,0.007142857142857143
Strep_C147732,0.007142857142857143
Strep_C147733,0.35611867928204194
Strep_C147734,0.007142857142857143
Strep_C147735,0.02142857142857143
Strep_C147736,0.15769240172532586
Strep_C147737,0.007142857142857143
Strep_C147738,0.007142857142857143
Strep_C147739,0.007142857142857143
Strep_C14773,0.014285714285714285
Strep_C147740,0.007142857142857143
Strep_C147741,0.007142857142857143
Strep_C147742,0.007142857142857143
Strep_C147743,0.007142857142857143
Strep_C147744,0.02857142857142857
Strep_C147745,0.007142857142857143
Strep_C147746,0.014285714285714285
Strep_C147747,0.03571428571428571
Strep_C147748,0.04285714285714286
Strep_C147749,0.05
Strep_C14774,0.02142857142857143
Strep_C147750,0.007142857142857143
Strep_C147751,0.014285714285714285
Strep_C147752,0.12350178443165012
Strep_C147753,0.06428571428571428
Strep_C147754,0.02142857142857143
Strep_C147755,0.007142857142857143
Strep_C147756,0.007142857142857143
Strep_C147757,0.007142857142857143
Strep_C147758,0.007142857142857143
Strep_C147759,0.007142857142857143
Strep_C14775,0.007142857142857143
Strep_C147760,0.007142857142857143
Strep_C147761,0.02142857142857143
Strep_C147762,0.007142857142857143
Strep_C147763,0.014285714285714285
Strep_C147764,0.007142857142857143
Strep_C147765,0.007142857142857143
Strep_C147766,0.007142857142857143
Strep_C147767,0.007142857142857143
Strep_C147768,0.007142857142857143
Strep_C147769,0.2732782962295608
Strep_C14776,0.007142857142857143
Strep_C147770,0.02142857142857143
Strep_C147771,0.014285714285714285
Strep_C147772,0.02142857142857143
Strep_C147773,0.007142857142857143
Strep_C147774,0.02142857142857143
Strep_C147775,0.007142857142857143
Strep_C147776,0.007142857142857143
Strep_C147777,0.11564106545733088
Strep_C147778,0.07857142857142857
Strep_C147779,0.5289441651900214
Strep_C14777,0.5237688756466822
Strep_C147780,0.02142857142857143
Strep_C147781,0.007142857142857143
Strep_C147782,0.02142857142857143
Strep_C147783,0.02142857142857143
Strep_C147784,0.014285714285714285
Strep_C147785,0.02857142857142857
Strep_C147786,0.007142857142857143
Strep_C147787,0.007142857142857143
Strep_C147788,0.014285714285714285
Strep_C147789,0.007142857142857143
Strep_C14778,0.014285714285714285
Strep_C147790,0.007142857142857143
Strep_C147791,0.03571428571428571
Strep_C147792,0.02142857142857143
Strep_C147793,0.014285714285714285
Strep_C147794,0.007142857142857143
Strep_C147795,0.007142857142857143
Strep_C147796,0.02142857142857143
Strep_C147797,0.03571428571428571
Strep_C147798,0.014285714285714285
Strep_C147799,0.02857142857142857
Strep_C14779,0.014285714285714285
Strep_C1477,0.007142857142857143
Strep_C147800,0.007142857142857143
Strep_C147801,0.007142857142857143
Strep_C147802,0.014285714285714285
Strep_C147803,0.007142857142857143
Strep_C147804,0.007142857142857143
Strep_C147805,0.007142857142857143
Strep_C147806,0.007142857142857143
Strep_C147807,0.007142857142857143
Strep_C147808,0.02142857142857143
Strep_C147809,0.014285714285714285
Strep_C14780,0.02142857142857143
Strep_C147810,0.007142857142857143
Strep_C147811,0.007142857142857143
Strep_C147812,0.02142857142857143
Strep_C147813,0.007142857142857143
Strep_C147814,0.007142857142857143
Strep_C147815,0.007142857142857143
Strep_C147816,0.014285714285714285
Strep_C147817,0.007142857142857143
Strep_C147818,0.014285714285714285
Strep_C147819,0.007142857142857143
Strep_C14781,0.007142857142857143
Strep_C147820,0.014285714285714285
Strep_C147821,0.007142857142857143
Strep_C147822,0.04285714285714286
Strep_C147823,0.02857142857142857
Strep_C147824,0.007142857142857143
Strep_C147825,0.02142857142857143
Strep_C147826,0.014285714285714285
Strep_C147827,0.03571428571428571
Strep_C147828,0.09285714285714286
Strep_C147829,0.007142857142857143
Strep_C14782,0.02142857142857143
Strep_C147830,0.02857142857142857
Strep_C147831,0.007142857142857143
Strep_C147832,0.007142857142857143
Strep_C147833,0.007142857142857143
Strep_C147834,0.007142857142857143
Strep_C147835,0.007142857142857143
Strep_C147836,0.007142857142857143
Strep_C147837,0.02142857142857143
Strep_C147838,0.007142857142857143
Strep_C147839,0.02142857142857143
Strep_C14783,0.007142857142857143
Strep_C147840,0.07142857142857142
Strep_C147841,0.007142857142857143
Strep_C147842,0.02142857142857143
Strep_C147843,0.014285714285714285
Strep_C147844,0.05
Strep_C147845,0.05
Strep_C147846,0.014285714285714285
Strep_C147847,0.007142857142857143
Strep_C147848,0.014285714285714285
Strep_C147849,0.014285714285714285
Strep_C14784,0.007142857142857143
Strep_C147850,0.014285714285714285
Strep_C147851,0.007142857142857143
Strep_C147852,0.07857142857142857
Strep_C147853,0.05714285714285714
Strep_C147854,0.007142857142857143
Strep_C147855,0.007142857142857143
Strep_C147856,0.02142857142857143
Strep_C147857,0.02142857142857143
Strep_C147858,0.007142857142857143
Strep_C147859,0.05
Strep_C14785,0.014285714285714285
Strep_C147860,0.02142857142857143
Strep_C147861,0.007142857142857143
Strep_C147862,0.007142857142857143
Strep_C147863,0.007142857142857143
Strep_C147864,0.007142857142857143
Strep_C147865,0.02142857142857143
Strep_C147866,0.007142857142857143
Strep_C147867,0.014285714285714285
Strep_C147868,0.007142857142857143
Strep_C147869,0.007142857142857143
Strep_C14786,0.007142857142857143
Strep_C147870,0.007142857142857143
Strep_C147871,0.007142857142857143
Strep_C147872,0.007142857142857143
Strep_C147873,0.007142857142857143
Strep_C147874,0.02857142857142857
Strep_C147875,0.007142857142857143
Strep_C147876,0.007142857142857143
Strep_C147877,0.007142857142857143
Strep_C147878,0.007142857142857143
Strep_C147879,0.007142857142857143
Strep_C14787,0.007142857142857143
Strep_C147880,0.014285714285714285
Strep_C147881,0.007142857142857143
Strep_C147882,0.014285714285714285
Strep_C147883,0.007142857142857143
Strep_C147884,0.007142857142857143
Strep_C147885,0.007142857142857143
Strep_C147886,0.007142857142857143
Strep_C147887,0.007142857142857143
Strep_C147888,0.9924827244791942
Strep_C147889,0.014285714285714285
Strep_C14788,0.007142857142857143
Strep_C147890,0.02142857142857143
Strep_C147891,0.007142857142857143
Strep_C147892,0.5202480385733866
Strep_C147893,0.05714285714285714
Strep_C147894,0.19444623304147385
Strep_C147895,0.014285714285714285
Strep_C147896,0.007142857142857143
Strep_C147897,0.007142857142857143
Strep_C147898,0.014285714285714285
Strep_C147899,0.007142857142857143
Strep_C14789,0.007142857142857143
Strep_C1478,0.04285714285714286
Strep_C147900,0.014285714285714285
Strep_C147901,0.09285714285714286
Strep_C147902,0.05
Strep_C147903,0.007142857142857143
Strep_C147904,0.007142857142857143
Strep_C147905,0.014285714285714285
Strep_C147906,0.02857142857142857
Strep_C147907,0.02142857142857143
Strep_C147908,0.014285714285714285
Strep_C147909,0.1473080810095591
Strep_C14790,0.007142857142857143
Strep_C147910,0.007142857142857143
Strep_C147911,0.007142857142857143
Strep_C147912,0.03571428571428571
Strep_C147913,0.007142857142857143
Strep_C147914,0.014285714285714285
Strep_C147915,0.007142857142857143
Strep_C147916,0.007142857142857143
Strep_C147917,0.03571428571428571
Strep_C147918,0.4786539566187617
Strep_C147919,0.007142857142857143
Strep_C14791,0.03571428571428571
Strep_C147920,0.02857142857142857
Strep_C147921,0.014285714285714285
Strep_C147922,0.007142857142857143
Strep_C147923,0.007142857142857143
Strep_C147924,0.007142857142857143
Strep_C147925,0.007142857142857143
Strep_C147926,0.007142857142857143
Strep_C147927,0.007142857142857143
Strep_C147928,0.007142857142857143
Strep_C147929,0.007142857142857143
Strep_C14792,0.014285714285714285
Strep_C147930,0.007142857142857143
Strep_C147931,0.007142857142857143
Strep_C147932,0.007142857142857143
Strep_C147933,0.007142857142857143
Strep_C147934,0.04285714285714286
Strep_C147935,0.007142857142857143
Strep_C147936,0.007142857142857143
Strep_C147937,0.014285714285714285
Strep_C147938,0.007142857142857143
Strep_C147939,0.007142857142857143
Strep_C14793,0.007142857142857143
Strep_C147940,0.014285714285714285
Strep_C147941,0.007142857142857143
Strep_C147942,0.007142857142857143
Strep_C147943,0.014285714285714285
Strep_C147944,0.04285714285714286
Strep_C147945,0.014285714285714285
Strep_C147946,0.007142857142857143
Strep_C147947,0.014285714285714285
Strep_C147948,0.17084657708666212
Strep_C147949,0.014285714285714285
Strep_C14794,0.007142857142857143
Strep_C147950,0.007142857142857143
Strep_C147951,0.007142857142857143
Strep_C147952,0.05
Strep_C147953,0.007142857142857143
Strep_C147954,0.02142857142857143
Strep_C147955,0.007142857142857143
Strep_C147956,0.02142857142857143
Strep_C147957,0.007142857142857143
Strep_C147958,0.007142857142857143
Strep_C147959,0.02142857142857143
Strep_C14795,0.007142857142857143
Strep_C147960,0.014285714285714285
Strep_C147961,0.02142857142857143
Strep_C147962,0.007142857142857143
Strep_C147963,0.007142857142857143
Strep_C147964,0.007142857142857143
Strep_C147965,0.007142857142857143
Strep_C147966,0.02142857142857143
Strep_C147967,0.007142857142857143
Strep_C147968,0.007142857142857143
Strep_C147969,0.014285714285714285
Strep_C14796,0.02857142857142857
Strep_C147970,0.02857142857142857
Strep_C147971,0.007142857142857143
Strep_C147972,0.007142857142857143
Strep_C147973,0.007142857142857143
Strep_C147974,0.007142857142857143
Strep_C147975,0.02142857142857143
Strep_C147976,0.007142857142857143
Strep_C147977,0.007142857142857143
Strep_C147978,0.02142857142857143
Strep_C147979,0.007142857142857143
Strep_C14797,0.15912210204460242
Strep_C147980,0.05
Strep_C147981,0.007142857142857143
Strep_C147982,0.007142857142857143
Strep_C147983,0.07857142857142857
Strep_C147984,0.007142857142857143
Strep_C147985,0.007142857142857143
Strep_C147986,0.13026090924086609
Strep_C147987,0.007142857142857143
Strep_C147988,0.007142857142857143
Strep_C147989,0.007142857142857143
Strep_C14798,0.014285714285714285
Strep_C147990,0.007142857142857143
Strep_C147991,0.007142857142857143
Strep_C147992,0.014285714285714285
Strep_C147993,0.007142857142857143
Strep_C147994,0.007142857142857143
Strep_C147995,0.007142857142857143
Strep_C147996,0.12319188515323659
Strep_C147997,0.02142857142857143
Strep_C147998,0.007142857142857143
Strep_C147999,0.007142857142857143
Strep_C14799,0.014285714285714285
Strep_C1479,0.014285714285714285
Strep_C147,0.014285714285714285
Strep_C148000,0.007142857142857143
Strep_C148001,0.007142857142857143
Strep_C148002,0.007142857142857143
Strep_C148003,0.007142857142857143
Strep_C148004,0.19929517185190887
Strep_C148005,0.007142857142857143
Strep_C148006,0.007142857142857143
Strep_C148007,0.014285714285714285
Strep_C148008,0.007142857142857143
Strep_C148009,0.014285714285714285
Strep_C14800,0.03571428571428571
Strep_C148010,0.03571428571428571
Strep_C148011,0.014285714285714285
Strep_C148012,0.007142857142857143
Strep_C148013,0.014285714285714285
Strep_C148014,0.007142857142857143
Strep_C148015,0.007142857142857143
Strep_C148016,0.007142857142857143
Strep_C148017,0.007142857142857143
Strep_C148018,0.007142857142857143
Strep_C148019,0.007142857142857143
Strep_C14801,0.007142857142857143
Strep_C148020,0.06428571428571428
Strep_C148021,0.007142857142857143
Strep_C148022,0.02857142857142857
Strep_C148023,0.007142857142857143
Strep_C148024,0.007142857142857143
Strep_C148025,0.007142857142857143
Strep_C148026,0.02857142857142857
Strep_C148027,0.07142857142857142
Strep_C148028,0.007142857142857143
Strep_C148029,0.007142857142857143
Strep_C14802,0.02142857142857143
Strep_C148030,0.007142857142857143
Strep_C148031,0.007142857142857143
Strep_C148032,0.014285714285714285
Strep_C148033,0.007142857142857143
Strep_C148034,0.007142857142857143
Strep_C148035,0.007142857142857143
Strep_C148036,0.007142857142857143
Strep_C148037,0.007142857142857143
Strep_C148038,0.014285714285714285
Strep_C148039,0.007142857142857143
Strep_C14803,0.014285714285714285
Strep_C148040,0.007142857142857143
Strep_C148041,0.014285714285714285
Strep_C148042,0.007142857142857143
Strep_C148043,0.007142857142857143
Strep_C148044,0.007142857142857143
Strep_C148045,0.007142857142857143
Strep_C148046,0.014285714285714285
Strep_C148047,0.007142857142857143
Strep_C148048,0.02142857142857143
Strep_C148049,0.007142857142857143
Strep_C14804,0.007142857142857143
Strep_C148050,0.014285714285714285
Strep_C148051,0.014285714285714285
Strep_C148052,0.05
Strep_C148053,0.02857142857142857
Strep_C148054,0.02857142857142857
Strep_C148055,0.007142857142857143
Strep_C148056,0.014285714285714285
Strep_C148057,0.007142857142857143
Strep_C148058,0.014285714285714285
Strep_C148059,0.014285714285714285
Strep_C14805,0.014285714285714285
Strep_C148060,0.007142857142857143
Strep_C148061,0.014285714285714285
Strep_C148062,0.007142857142857143
Strep_C148063,0.007142857142857143
Strep_C148064,0.03571428571428571
Strep_C148065,0.007142857142857143
Strep_C148066,0.007142857142857143
Strep_C148067,0.007142857142857143
Strep_C148068,0.014285714285714285
Strep_C148069,0.007142857142857143
Strep_C14806,0.007142857142857143
Strep_C148070,0.007142857142857143
Strep_C148071,0.007142857142857143
Strep_C148072,0.02142857142857143
Strep_C148073,0.007142857142857143
Strep_C148074,0.28774801760619184
Strep_C148075,0.007142857142857143
Strep_C148076,0.02142857142857143
Strep_C148077,0.014285714285714285
Strep_C148078,0.007142857142857143
Strep_C148079,0.014285714285714285
Strep_C14807,0.007142857142857143
Strep_C148080,0.007142857142857143
Strep_C148081,0.007142857142857143
Strep_C148082,0.014285714285714285
Strep_C148083,0.007142857142857143
Strep_C148084,0.007142857142857143
Strep_C148085,0.007142857142857143
Strep_C148086,0.02857142857142857
Strep_C148087,0.007142857142857143
Strep_C148088,0.05714285714285714
Strep_C148089,0.007142857142857143
Strep_C14808,0.007142857142857143
Strep_C148090,0.02857142857142857
Strep_C148091,0.014285714285714285
Strep_C148092,0.007142857142857143
Strep_C148093,0.007142857142857143
Strep_C148094,0.007142857142857143
Strep_C148095,0.014285714285714285
Strep_C148096,0.007142857142857143
Strep_C148097,0.014285714285714285
Strep_C148098,0.007142857142857143
Strep_C148099,0.007142857142857143
Strep_C14809,0.05714285714285714
Strep_C1480,0.007142857142857143
Strep_C148100,0.007142857142857143
Strep_C148101,0.007142857142857143
Strep_C148102,0.007142857142857143
Strep_C148103,0.007142857142857143
Strep_C148104,0.007142857142857143
Strep_C148105,0.007142857142857143
Strep_C148106,0.007142857142857143
Strep_C148107,0.007142857142857143
Strep_C148108,0.007142857142857143
Strep_C148109,0.007142857142857143
Strep_C14810,0.007142857142857143
Strep_C148110,0.02142857142857143
Strep_C148111,0.007142857142857143
Strep_C148112,0.007142857142857143
Strep_C148113,0.014285714285714285
Strep_C148114,0.99999999
Strep_C148115,0.014285714285714285
Strep_C148116,0.007142857142857143
Strep_C148117,0.007142857142857143
Strep_C148118,0.1908142480079109
Strep_C148119,0.007142857142857143
Strep_C14811,0.014285714285714285
Strep_C148120,0.007142857142857143
Strep_C148121,0.007142857142857143
Strep_C148122,0.007142857142857143
Strep_C148123,0.007142857142857143
Strep_C148124,0.007142857142857143
Strep_C148125,0.007142857142857143
Strep_C148126,0.007142857142857143
Strep_C148127,0.1
Strep_C148128,0.007142857142857143
Strep_C148129,0.007142857142857143
Strep_C14812,0.014285714285714285
Strep_C148130,0.007142857142857143
Strep_C148131,0.007142857142857143
Strep_C148132,0.007142857142857143
Strep_C148133,0.007142857142857143
Strep_C148134,0.007142857142857143
Strep_C148135,0.007142857142857143
Strep_C148136,0.007142857142857143
Strep_C148137,0.014285714285714285
Strep_C148138,0.007142857142857143
Strep_C148139,0.02142857142857143
Strep_C14813,0.007142857142857143
Strep_C148140,0.007142857142857143
Strep_C148141,0.5984957107695922
Strep_C148142,0.014285714285714285
Strep_C148143,0.014285714285714285
Strep_C148144,0.014285714285714285
Strep_C148145,0.007142857142857143
Strep_C148146,0.007142857142857143
Strep_C148147,0.007142857142857143
Strep_C148148,0.007142857142857143
Strep_C148149,0.007142857142857143
Strep_C14814,0.007142857142857143
Strep_C148150,0.007142857142857143
Strep_C148151,0.007142857142857143
Strep_C148152,0.007142857142857143
Strep_C148153,0.007142857142857143
Strep_C148154,0.04285714285714286
Strep_C148155,0.007142857142857143
Strep_C148156,0.007142857142857143
Strep_C148157,0.007142857142857143
Strep_C148158,0.007142857142857143
Strep_C148159,0.007142857142857143
Strep_C14815,0.007142857142857143
Strep_C148160,0.007142857142857143
Strep_C148161,0.007142857142857143
Strep_C148162,0.007142857142857143
Strep_C148163,0.007142857142857143
Strep_C148164,0.007142857142857143
Strep_C148165,0.007142857142857143
Strep_C148166,0.007142857142857143
Strep_C148167,0.007142857142857143
Strep_C148168,0.007142857142857143
Strep_C148169,0.007142857142857143
Strep_C14816,0.007142857142857143
Strep_C148170,0.007142857142857143
Strep_C148171,0.02857142857142857
Strep_C148172,0.007142857142857143
Strep_C148173,0.007142857142857143
Strep_C148174,0.007142857142857143
Strep_C148175,0.007142857142857143
Strep_C148176,0.007142857142857143
Strep_C148177,0.007142857142857143
Strep_C148178,0.007142857142857143
Strep_C148179,0.014285714285714285
Strep_C14817,0.007142857142857143
Strep_C148180,0.007142857142857143
Strep_C148181,0.02142857142857143
Strep_C148182,0.007142857142857143
Strep_C148183,0.014285714285714285
Strep_C148184,0.007142857142857143
Strep_C148185,0.007142857142857143
Strep_C148186,0.014285714285714285
Strep_C148187,0.007142857142857143
Strep_C148188,0.02142857142857143
Strep_C148189,0.007142857142857143
Strep_C14818,0.007142857142857143
Strep_C148190,0.007142857142857143
Strep_C148191,0.007142857142857143
Strep_C148192,0.007142857142857143
Strep_C148193,0.007142857142857143
Strep_C148194,0.007142857142857143
Strep_C148195,0.09285714285714286
Strep_C148196,0.007142857142857143
Strep_C148197,0.007142857142857143
Strep_C148198,0.37145939437067144
Strep_C148199,0.014285714285714285
Strep_C14819,0.02142857142857143
Strep_C1481,0.007142857142857143
Strep_C148200,0.007142857142857143
Strep_C148201,0.45445216641337605
Strep_C148202,0.007142857142857143
Strep_C148203,0.007142857142857143
Strep_C148204,0.007142857142857143
Strep_C148205,0.007142857142857143
Strep_C148206,0.007142857142857143
Strep_C148207,0.007142857142857143
Strep_C148208,0.007142857142857143
Strep_C148209,0.007142857142857143
Strep_C14820,0.04285714285714286
Strep_C148210,0.014285714285714285
Strep_C148211,0.007142857142857143
Strep_C148212,0.007142857142857143
Strep_C148213,0.014285714285714285
Strep_C148214,0.007142857142857143
Strep_C148215,0.007142857142857143
Strep_C148216,0.4361723967958493
Strep_C148217,0.007142857142857143
Strep_C148218,0.02857142857142857
Strep_C148219,0.007142857142857143
Strep_C14821,0.03571428571428571
Strep_C148220,0.007142857142857143
Strep_C148221,0.04285714285714286
Strep_C148222,0.007142857142857143
Strep_C148223,0.007142857142857143
Strep_C148224,0.007142857142857143
Strep_C148225,0.007142857142857143
Strep_C148226,0.007142857142857143
Strep_C148227,0.08571428571428572
Strep_C148228,0.02142857142857143
Strep_C148229,0.007142857142857143
Strep_C14822,0.007142857142857143
Strep_C148230,0.014285714285714285
Strep_C148231,0.007142857142857143
Strep_C148232,0.07142857142857142
Strep_C148233,0.007142857142857143
Strep_C148234,0.007142857142857143
Strep_C148235,0.007142857142857143
Strep_C148236,0.007142857142857143
Strep_C148237,0.007142857142857143
Strep_C148238,0.02142857142857143
Strep_C148239,0.007142857142857143
Strep_C14823,0.02142857142857143
Strep_C148240,0.04285714285714286
Strep_C148241,0.007142857142857143
Strep_C148242,0.007142857142857143
Strep_C148243,0.007142857142857143
Strep_C148244,0.02142857142857143
Strep_C148245,0.007142857142857143
Strep_C148246,0.02857142857142857
Strep_C148247,0.12378316365055526
Strep_C148248,0.007142857142857143
Strep_C148249,0.07857142857142857
Strep_C14824,0.007142857142857143
Strep_C148250,0.007142857142857143
Strep_C148251,0.007142857142857143
Strep_C148252,0.2870214688079782
Strep_C148253,0.1
Strep_C148254,0.99999999
Strep_C148255,0.014285714285714285
Strep_C148256,0.007142857142857143
Strep_C148257,0.1394931405036652
Strep_C148258,0.014285714285714285
Strep_C148259,0.007142857142857143
Strep_C14825,0.007142857142857143
Strep_C148260,0.007142857142857143
Strep_C148261,0.014285714285714285
Strep_C148262,0.16064867609640068
Strep_C148263,0.007142857142857143
Strep_C148264,0.02857142857142857
Strep_C148265,0.13781818916704408
Strep_C148266,0.05714285714285714
Strep_C148267,0.014285714285714285
Strep_C148268,0.02142857142857143
Strep_C148269,0.014285714285714285
Strep_C14826,0.430387164855249
Strep_C148270,0.007142857142857143
Strep_C148271,0.014285714285714285
Strep_C148272,0.02857142857142857
Strep_C148273,0.014285714285714285
Strep_C148274,0.02857142857142857
Strep_C148275,0.007142857142857143
Strep_C148276,0.014285714285714285
Strep_C148277,0.007142857142857143
Strep_C148278,0.007142857142857143
Strep_C148279,0.007142857142857143
Strep_C14827,0.007142857142857143
Strep_C148280,0.05714285714285714
Strep_C148281,0.02142857142857143
Strep_C148282,0.3266018783103735
Strep_C148283,0.014285714285714285
Strep_C148284,0.7101591816189643
Strep_C148285,0.007142857142857143
Strep_C148286,0.007142857142857143
Strep_C148287,0.007142857142857143
Strep_C148288,0.007142857142857143
Strep_C148289,0.007142857142857143
Strep_C14828,0.007142857142857143
Strep_C148290,0.007142857142857143
Strep_C148291,0.014285714285714285
Strep_C148292,0.02142857142857143
Strep_C148293,0.007142857142857143
Strep_C148294,0.007142857142857143
Strep_C148295,0.007142857142857143
Strep_C148296,0.014285714285714285
Strep_C148297,0.007142857142857143
Strep_C148298,0.1384271127679678
Strep_C148299,0.2716516938313453
Strep_C14829,0.07142857142857142
Strep_C1482,0.007142857142857143
Strep_C148300,0.007142857142857143
Strep_C148301,0.007142857142857143
Strep_C148302,0.014285714285714285
Strep_C148303,0.007142857142857143
Strep_C148304,0.07857142857142857
Strep_C148305,0.4927442699638382
Strep_C148306,0.007142857142857143
Strep_C148307,0.007142857142857143
Strep_C148308,0.02142857142857143
Strep_C148309,0.007142857142857143
Strep_C14830,0.007142857142857143
Strep_C148310,0.007142857142857143
Strep_C148311,0.007142857142857143
Strep_C148312,0.02142857142857143
Strep_C148313,0.007142857142857143
Strep_C148314,0.007142857142857143
Strep_C148315,0.007142857142857143
Strep_C148316,0.02142857142857143
Strep_C148317,0.02142857142857143
Strep_C148318,0.02142857142857143
Strep_C148319,0.02142857142857143
Strep_C14831,0.007142857142857143
Strep_C148320,0.007142857142857143
Strep_C148321,0.02142857142857143
Strep_C148322,0.007142857142857143
Strep_C148323,0.02142857142857143
Strep_C148324,0.02857142857142857
Strep_C148325,0.007142857142857143
Strep_C148326,0.007142857142857143
Strep_C148327,0.007142857142857143
Strep_C148328,0.08571428571428572
Strep_C148329,0.007142857142857143
Strep_C14832,0.02142857142857143
Strep_C148330,0.30949242836647367
Strep_C148331,0.05
Strep_C148332,0.04285714285714286
Strep_C148333,0.014285714285714285
Strep_C148334,0.007142857142857143
Strep_C148335,0.007142857142857143
Strep_C148336,0.007142857142857143
Strep_C148337,0.007142857142857143
Strep_C148338,0.014285714285714285
Strep_C148339,0.02857142857142857
Strep_C14833,0.007142857142857143
Strep_C148340,0.007142857142857143
Strep_C148341,0.007142857142857143
Strep_C148342,0.007142857142857143
Strep_C148343,0.007142857142857143
Strep_C148344,0.05
Strep_C148345,0.007142857142857143
Strep_C148346,0.2877860794932406
Strep_C148347,0.007142857142857143
Strep_C148348,0.007142857142857143
Strep_C148349,0.06428571428571428
Strep_C14834,0.007142857142857143
Strep_C148350,0.02857142857142857
Strep_C148351,0.007142857142857143
Strep_C148352,0.04285714285714286
Strep_C148353,0.007142857142857143
Strep_C148354,0.014285714285714285
Strep_C148355,0.007142857142857143
Strep_C148356,0.02142857142857143
Strep_C148357,0.007142857142857143
Strep_C148358,0.007142857142857143
Strep_C148359,0.1
Strep_C14835,0.007142857142857143
Strep_C148360,0.007142857142857143
Strep_C148361,0.007142857142857143
Strep_C148362,0.1238081782200207
Strep_C148363,0.03571428571428571
Strep_C148364,0.007142857142857143
Strep_C148365,0.014285714285714285
Strep_C148366,0.04285714285714286
