TermID	Name	Value	LogSize	Frequency	Uniqueness	Dispensability	Representative
"GO:0000103"	"sulfate assimilation"	1	4.645127399258391	0.10871549816971335	0.8322204396796392	0.52157227	null
"GO:0000105"	"L-histidine biosynthetic process"	6	5.04917148862561	0.27563953210468173	0.5976920132131198	0.62867971	null
"GO:0000162"	"tryptophan biosynthetic process"	2	4.933962827883625	0.21141298839211184	0.6016309415875644	0.80683308	105
"GO:0006596"	"polyamine biosynthetic process"	1	4.801972791064626	0.15600547227677264	0.8439786056937347	0.87690526	105
"GO:0009073"	"aromatic amino acid family biosynthetic process"	2	5.48127203050035	0.745494579583934	0.5857073236144206	0.84028821	105
"GO:0009094"	"L-phenylalanine biosynthetic process"	1	4.198327117723478	0.03885737892198747	0.6470926031787415	0.70741349	105
"GO:0019441"	"tryptophan catabolic process to kynurenine"	1	4.509565403222792	0.07956569525762759	0.6171822906585899	0.86831204	105
"GO:0019556"	"L-histidine catabolic process to glutamate and formamide"	2	4.24440083380137	0.04320658957348249	0.6160722363892841	0.9672063	105
"GO:0019557"	"L-histidine catabolic process to glutamate and formate"	2	4.207661291196781	0.039701622981672124	0.6215772555969235	0.8285094	105
"GO:0000160"	"phosphorelay signal transduction system"	10	5.924751582914166	2.069783687934709	0.9110210637135877	0.21832686	null
"GO:0000716"	"transcription-coupled nucleotide-excision repair, DNA damage recognition"	1	3.9451730461739003	0.02169190349271398	0.763964700653543	0.55821782	null
"GO:0000902"	"cell morphogenesis"	1	5.360402160724579	0.5643833072815533	0.9958793188760053	0.68061426	null
"GO:0000917"	"division septum assembly"	4	4.592731766393962	0.09635950639240434	0.9319945898052697	0.47316826	null
"GO:0043093"	"FtsZ-dependent cytokinesis"	2	4.611468390479829	0.1006078015732082	0.9787011798675992	0.82217502	917
"GO:0000967"	"rRNA 5'-end processing"	1	4.257606586392311	0.04454064286896087	0.6940311620495836	0.68194162	null
"GO:0002181"	"cytoplasmic translation"	2	5.185799878745934	0.37754692803215667	0.7463757342310129	0.40773812	null
"GO:0002949"	"tRNA threonylcarbamoyladenosine modification"	2	4.542339840842044	0.08580276361693058	0.6934070632225536	0.5308107	null
"GO:0005975"	"carbohydrate metabolic process"	7	6.322974310459075	5.177832504046095	0.8881608059149017	0.12158858	null
"GO:0005992"	"trehalose biosynthetic process"	1	4.3949592284862	0.06111047088586209	0.8257947834030966	0.65535056	null
"GO:0006002"	"fructose 6-phosphate metabolic process"	2	4.649763099462267	0.109882179465021	0.7731824118843533	0.40294827	null
"GO:0006015"	"5-phosphoribose 1-diphosphate biosynthetic process"	1	4.400917723075448	0.06195471494554675	0.7258470281051053	0.63328272	null
"GO:0006065"	"UDP-glucuronate biosynthetic process"	1	4.07459704459004	0.029223643500396353	0.5852054487275693	0.49770177	null
