TermID	Name	Value	LogSize	Frequency	Uniqueness	Dispensability	Representative
"GO:0000027"	"ribosomal large subunit assembly"	1	5.042996609308023	0.27174813310071255	0.9243557297225581	0.86065111	null
"GO:0000028"	"ribosomal small subunit assembly"	1	4.884092676933343	0.1884781016628359	0.9264276780462191	0.76066427	null
"GO:0000050"	"urea cycle"	1	4.19901427093462	0.03891891274557964	0.7555279553425094	0.65213005	null
"GO:0000053"	"argininosuccinate metabolic process"	1	4.06310808299862	0.028460624087853367	0.6992214451191752	0.52615903	null
"GO:0000105"	"L-histidine biosynthetic process"	5	5.04917148862561	0.27563953210468173	0.611101654436447	0.62369672	null
"GO:0000160"	"phosphorelay signal transduction system"	6	5.924751582914166	2.069783687934709	0.9124973199341693	0.45918523	null
"GO:0000162"	"tryptophan biosynthetic process"	4	4.933962827883625	0.21141298839211184	0.6118504858095808	0.80683308	null
"GO:0000256"	"allantoin catabolic process"	1	3.9536630637470913	0.022120178904915525	0.8595410752705834	0.74638591	null
"GO:0000271"	"polysaccharide biosynthetic process"	1	5.492254581401757	0.7645872943681143	0.7334493375113901	0.80805893	null
"GO:0000455"	"enzyme-directed rRNA pseudouridine synthesis"	1	4.625816434004728	0.10398723916489053	0.6767069587161476	0.83556431	null
"GO:0000716"	"transcription-coupled nucleotide-excision repair, DNA damage recognition"	1	3.9451730461739003	0.02169190349271398	0.7716215365236311	0.55821782	null
"GO:0000725"	"recombinational repair"	2	5.3311862923975815	0.5276648440676299	0.7390664315908354	0.75837893	null
"GO:0000731"	"DNA synthesis involved in DNA repair"	1	4.816035707382992	0.1611398545173038	0.6801053307746611	0.66828143	null
"GO:0000902"	"cell morphogenesis"	2	5.360402160724579	0.5643833072815533	0.9966987763179379	-0	null
"GO:0000917"	"division septum assembly"	2	4.592731766393962	0.09635950639240434	0.939936799516469	0.47316826	null
"GO:0000967"	"rRNA 5'-end processing"	1	4.257606586392311	0.04454064286896087	0.7055996790103626	0.53085103	null
"GO:0001510"	"RNA methylation"	1	5.461833047775286	0.712861962256531	0.751735842218249	0.83321918	null
